Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
"ENGL","4450","1","Fiction Workshop","64%","27%","9%","0%","0%","0%","0%","0%","Morris, Keith L",""
"ENGL","4480","1","Screenwriting Wkshop","85%","15%","0%","0%","0%","0%","0%","0%","Brown, Nicholas Christiansen",""
"ENGL","4500","1","Film Genres","88%","13%","0%","0%","0%","0%","0%","0%","Smith, John Robert",""
"ENGL","4510","1","Film Theory and Criticism","40%","47%","0%","7%","7%","0%","0%","0%","Skrodzka, Agnieszka",""
"ENGL","4520","2","Great Directors","40%","40%","20%","0%","0%","0%","0%","0%","Skrodzka, Agnieszka",""
"ENGL","4540","1","Labor in International Cinema","36%","50%","7%","0%","7%","0%","0%","0%","Troy, Edward Thomas Joseph",""
"ENGL","4650","1","Topics in Lit:Reading Violence","65%","29%","0%","0%","0%","0%","0%","6%","Hislop, Maya Sylvia",""
"ENGL","4750","1","Writing for Media","78%","17%","0%","0%","0%","0%","0%","6%","Field, Jonathan Beecher",""
"ENGL","4820","1","Afr Am Lit to 1920","35%","29%","24%","6%","0%","0%","0%","6%","Thomas, Rhondda Robinson",""
"ENGL","4960","2","SR Sem: End of Cinema","70%","30%","0%","0%","0%","0%","0%","0%","Bose, Maria Selene",""
"ENGL","4960","3","SR Sem: Thinking About Love","62%","38%","0%","0%","0%","0%","0%","0%","Mastroianni, Dominic B",""
"ENGR","1020","112","Engineering Discipl & Skills","45%","38%","10%","7%","0%","0%","0%","0%","Martin, Baker A",""
"ENGR","1020","117","Engineering Discipl & Skills","54%","33%","10%","0%","0%","0%","0%","3%","Miller, Matthew Kent",""
"ENGR","1020","321","Engr Discipl & Skills (HON)","82%","18%","0%","0%","0%","0%","0%","0%","Harcum, Jonathan Brooks","H"
"ENGR","1020","325","Engr Discipl & Skills (HON)","63%","33%","5%","0%","0%","0%","0%","0%","Watkins, Richard J","H"
"ENGR","1020","611","Engineering Discipl & Skills","51%","34%","13%","0%","0%","0%","0%","2%","Harcum, Jonathan Brooks",""
"ENGR","1020","612","Engineering Discipl & Skills","58%","29%","6%","2%","2%","0%","0%","2%","Harcum, Jonathan Brooks",""
"ENGR","1020","613","Engineering Discipl & Skills","24%","30%","36%","6%","0%","0%","0%","3%","Neptune, Andrew Isaac",""
"ENGR","1020","614","Engineering Discipl & Skills","55%","20%","14%","6%","2%","0%","0%","2%","Brandon, Steven C",""
"ENGR","1020","615","Engineering Discipl & Skills","46%","35%","13%","0%","2%","0%","0%","4%","Brandon, Steven C",""
"ENGR","1020","617","Engineering Discipl & Skills","55%","30%","9%","0%","0%","0%","0%","6%","Sorensen, Taylor James",""
"ENGR","1020","618","Engineering Discipl & Skills","47%","34%","11%","6%","2%","0%","0%","0%","Sorensen, Taylor James",""
"ENGR","1020","712","Engineering Discipl & Skills","53%","33%","8%","5%","3%","0%","0%","0%","Miller, Matthew Kent",""
"ENGR","1020","713","Engineering Discipl & Skills","39%","41%","12%","5%","0%","0%","0%","2%","Miller, Matthew Kent",""
"ENGR","1020","811","Engineering Discipl & Skills","47%","39%","8%","0%","2%","0%","0%","4%","Ferrara, Irene Marie",""
"ENGR","1020","812","Engineering Discipl & Skills","46%","38%","13%","2%","2%","0%","0%","0%","Maier, Jonathan R",""
"ENGR","1020","813","Engineering Discipl & Skills","45%","37%","12%","4%","0%","0%","0%","2%","Maier, Jonathan R",""
"ENGR","1020","814","Engineering Discipl & Skills","56%","32%","7%","2%","0%","0%","0%","2%","Sorensen, Taylor James",""
"ENGR","1020","815","Engineering Discipl & Skills","45%","47%","5%","0%","3%","0%","0%","0%","Smith, Cynthia Miller",""
"ENGR","1020","816","Engineering Discipl & Skills","45%","34%","18%","0%","2%","0%","0%","0%","Smith, Cynthia Miller",""
"ENGR","1020","817","Engineering Discipl & Skills","38%","40%","4%","2%","4%","0%","0%","13%","Neptune, Andrew Isaac",""
"ENGR","1020","818","Engineering Discipl & Skills","39%","41%","9%","2%","2%","0%","0%","7%","Neptune, Andrew Isaac",""
"ENGR","1060","400","Engr Discipline & Skills II","10%","50%","25%","15%","0%","0%","0%","0%","Ferrara, Irene Marie",""
"ENGR","1410","222","Programming & Problem Solving","8%","29%","18%","13%","13%","0%","0%","18%","Martin, William D",""
"ENGR","1410","223","Programming & Problem Solving","8%","29%","32%","13%","8%","0%","0%","11%","Martin, William D",""
"ENGR","1410","226","Programming & Problem Solving","6%","31%","20%","23%","6%","0%","0%","14%","Kulkarni, Shubhamkar Sanjay",""
"ENGR","1410","227","Programming & Problem Solving","6%","14%","36%","8%","6%","0%","0%","31%","Kulkarni, Shubhamkar Sanjay",""
"ENGR","1510","621","Engineering Skills","29%","37%","26%","5%","3%","0%","0%","0%","Stephan, Elizabeth Anne",""
"ENGR","1510","622","Engineering Skills","21%","32%","34%","5%","8%","0%","0%","0%","Stephan, Elizabeth Anne",""
"ENGR","1900","10","CI in Engr I Robotics","90%","0%","0%","0%","3%","0%","0%","6%","Wooten, Michael Benjamin",""
"ENGR","1900","12","RISE CI Kinetic Sculpture","86%","0%","0%","0%","0%","0%","0%","14%","Norfolk, Christopher W",""
"ENGR","1900","193","Special Projects in Engr I","13%","44%","31%","8%","5%","0%","0%","0%","Minor, John C",""
"ENGR","1900","194","Special Projects in Engr I","11%","29%","29%","9%","11%","0%","0%","11%","Minor, John C",""
"ENGR","2080","683","Engr Graphics & Machine Design","37%","34%","13%","3%","0%","0%","0%","13%","Gulhane, Nisha Dilip",""
"ENGR","2080","684","Engr Graphics & Machine Design","36%","38%","10%","3%","13%","0%","0%","0%","Patel, Apurva",""
"ENGR","2080","685","Engr Graphics & Machine Design","26%","33%","13%","0%","10%","0%","0%","18%","Walker, Kyle J",""
"ENGR","2080","686","Engr Graphics & Machine Design","31%","31%","13%","8%","8%","0%","0%","10%","Walker, Kyle J",""
"ENGR","2080","881","Engr Graphics & Machine Design","41%","27%","16%","0%","5%","0%","0%","11%","Yasmin, Nighat",""
"ENGR","2080","882","Engr Graphics & Machine Design","49%","28%","10%","3%","3%","0%","0%","8%","Yasmin, Nighat",""
"ENGR","2100","804","CAD & Engineering Applications","43%","20%","22%","8%","2%","0%","0%","4%","Yasmin, Nighat",""
"ENGR","2100","805","CAD & Engineering Applications","38%","31%","20%","4%","4%","0%","0%","2%","Famili, Afshin",""
"ENGR","2100","806","CAD & Engineering Applications","38%","43%","12%","0%","5%","0%","0%","2%","Famili, Afshin",""
"ENGR","2210","316","Technology, Culture and Design","44%","41%","10%","0%","5%","0%","0%","0%","Maier, Jonathan R",""
"ENR","1010","2","Intro to Envir & Natur Res I","79%","13%","5%","2%","0%","0%","0%","2%","Yarrow, Greg K",""
"ENR","1010","3","Intro to Envir & Natur Res I","74%","14%","6%","5%","0%","0%","0%","2%","Yarrow, Greg K",""
"ENR","4140","1","Plant ID and Systematics","73%","20%","0%","0%","3%","0%","0%","3%","McMillan, Patrick D.",""
"ENR","4290","1","Environ Law & Policy","45%","45%","6%","0%","0%","0%","0%","4%","Johnson, Alan R.",""
"ENR","4290","2","Environ Law & Policy","60%","30%","11%","0%","0%","0%","0%","0%","Johnson, Alan R.",""
"ENSP","2000","1","Intro Environ Sci","55%","17%","17%","4%","0%","0%","0%","6%","Brame, Scott E",""
"ENSP","2000","2","Intro Environ Sci","64%","27%","4%","0%","4%","0%","0%","2%","Nammouz, Minory",""
"ENSP","2000","3","Intro Environ Sci","66%","32%","0%","0%","0%","0%","0%","2%","Nammouz, Minory",""
"ENSP","2000","4","Intro Environ Sci","78%","20%","2%","0%","0%","0%","0%","0%","Carraway, Elizabeth R.",""
"ENSP","2000","5","Intro Environ Sci","24%","58%","9%","4%","0%","0%","0%","4%","Owino, Tom O.",""
"ENSP","2000","6","Intro Environ Sci","79%","10%","10%","0%","0%","0%","0%","0%","Sherwood, John Gregory",""
"ENSP","4000","1","Studies in Environmental Sci","63%","5%","16%","11%","5%","0%","0%","0%","Thompson, Margaret Louise",""
"ENT","2000","1","Six-Legged Science","45%","33%","18%","3%","0%","0%","0%","3%","Pometto, Suellen",""
"ENT","3010","1","Insect Biology and Diversity","56%","25%","9%","0%","3%","0%","0%","6%","Blubaugh, Carmen",""
"ENTR","1010","3","Entrepreneurial Mindset","73%","19%","2%","2%","2%","0%","0%","2%","Hannon, John Michael",""
"ENTR","1090","1","Creative Inq-Entrepreneurship","90%","10%","0%","0%","0%","0%","0%","0%","Hannon, John Michael",""
"ENTR","1090","20","Lemonade Day","83%","0%","0%","0%","0%","0%","0%","17%","Frock, David Joseph",""
"ENTR","2010","4","Sports Entrepreneurship","88%","9%","3%","0%","0%","0%","0%","0%","Hannon, John Michael",""
"ESED","8000","1","Seminar in Engr & Science Educ","88%","4%","0%","0%","0%","0%","0%","8%","Lee, Cindy M",""
"ESED","8500","2","Spec Top Engineering & Sci Edu","86%","0%","0%","0%","0%","0%","0%","14%","Gallagher, Eliza Dargan",""
"ESED","8610","2","Practicum in Engr & Sci Educ","40%","40%","0%","0%","0%","0%","0%","20%","High, Karen Ann",""
"ETOX","4300","1","Toxicology","40%","40%","0%","10%","10%","0%","0%","0%","Bain, Lisa J",""
"FDSC","1010","1","Intro to Food Sci & Hum Nutr","76%","13%","4%","2%","1%","0%","0%","4%","Hegler, Carol M",""
"FDSC","3010","1","Food Regulations","68%","21%","0%","0%","4%","0%","0%","7%","Cothran, Sara Lane",""
"FDSC","3060","1","Institutional Food Service Mgt","89%","11%","0%","0%","0%","0%","0%","0%","Fraser, Angela M",""
"FDSC","4010","1","Food Chemistry I","69%","27%","0%","0%","0%","0%","0%","4%","Chen, Feng",""
"FDSC","4040","1","Food Prsv & Process","26%","53%","21%","0%","0%","0%","0%","0%","Pometto, Anthony Louis",""
"FDSC","4300","1","Dairy Process & Sant","50%","19%","19%","6%","0%","0%","0%","6%","McGregor, John U.",""
"FDSC","4500","1","Creative Inquiry-Food Science","67%","33%","0%","0%","0%","0%","0%","0%","Durrance, Elizabeth Lacey",""
"FDSC","4500","11","Creative Inquiry-Food Science","88%","0%","0%","0%","0%","0%","0%","13%","Dawson, Paul L",""
"FDSC","4500","26","Creative Inquiry-Food Science","78%","22%","0%","0%","0%","0%","0%","0%","Cothran, Sara Lane",""
"FIN","2010","401","Intro to Personal Finance","92%","5%","1%","0%","1%","0%","0%","1%","Harris, Joshua W",""
"FIN","2010","402","Intro to Personal Finance","89%","5%","1%","2%","1%","0%","0%","1%","Harris, Joshua W",""
"FIN","3040","1","Risk & Insurance","11%","27%","51%","3%","3%","0%","0%","5%","McMillan, Kerri D",""
"FIN","3050","1","Investment Analysis","21%","21%","40%","12%","0%","0%","0%","5%","McMillan, Kerri D",""
"FIN","3050","2","Investment Analysis","17%","54%","24%","2%","2%","0%","0%","0%","McMillan, Kerri D",""
"FIN","3050","3","Investment Analysis","20%","40%","35%","5%","0%","0%","0%","0%","McMillan, Kerri D",""
"FIN","3050","4","Investment Analysis","9%","35%","28%","13%","2%","0%","0%","13%","Alexander, John C",""
"FIN","3060","1","Corporation Finance","32%","23%","23%","14%","0%","0%","0%","9%","Franklin, Ramon Tolbert",""
"FIN","3060","2","Corporation Finance","9%","38%","22%","20%","0%","0%","0%","11%","Franklin, Ramon Tolbert",""
"FIN","3060","3","Corporation Finance","11%","32%","32%","14%","5%","0%","0%","7%","Franklin, Ramon Tolbert",""
"FIN","3060","4","Corporation Finance","4%","11%","29%","42%","4%","0%","0%","9%","Franklin, Ramon Tolbert",""
"FIN","3060","7","Corporation Finance","26%","34%","28%","11%","0%","0%","0%","2%","Sun, Minxing",""
"FIN","3060","8","Corporation Finance","29%","40%","21%","4%","4%","0%","0%","2%","Sun, Minxing",""
"FIN","3060","9","Corporation Finance","2%","38%","33%","25%","2%","0%","0%","0%","Sun, Minxing",""
"FIN","3060","403","Corporation Finance","19%","51%","21%","1%","3%","0%","0%","4%","Godbey, Jonathan M",""
"FIN","3060","404","Corporation Finance","26%","40%","14%","2%","8%","0%","0%","11%","Godbey, Jonathan M",""
"FIN","3070","1","Prin of Real Estate","14%","44%","26%","9%","5%","0%","0%","2%","Springer, Thomas M",""
"FIN","3070","2","Prin of Real Estate","20%","30%","25%","20%","5%","0%","0%","0%","Springer, Thomas M",""
"FIN","3070","5","Prin of Real Estate","30%","27%","24%","6%","9%","0%","0%","3%","Blackwood, Bryan T",""
"FIN","3080","1","Fin Inst & Mkts","34%","49%","15%","0%","0%","0%","0%","2%","Chernykh, Lyudmila A",""
"FIN","3080","2","Fin Inst & Mkts","10%","58%","28%","5%","0%","0%","0%","0%","Chernykh, Lyudmila A",""
"FIN","3080","3","Fin Inst & Mkts","33%","48%","17%","2%","0%","0%","0%","0%","Greene, Daniel Thomas",""
"FIN","3080","401","Fin Inst & Mkts","31%","35%","31%","0%","2%","0%","0%","0%","Greene, Daniel Thomas",""
"FIN","3110","1","Financial Management I","8%","28%","25%","13%","13%","0%","0%","15%","Wolf, Jack G.",""
"FIN","3110","2","Financial Management I","6%","18%","24%","12%","15%","0%","0%","26%","Wolf, Jack G.",""
"FIN","3110","3","Financial Management I","13%","31%","38%","13%","5%","0%","0%","0%","Xu, Weike",""
"FIN","3110","4","Financial Management I","47%","40%","11%","0%","0%","0%","0%","2%","Harris, Joshua W",""
"FIN","3110","5","Financial Management I","44%","31%","22%","2%","0%","0%","0%","0%","Harris, Joshua W",""
"FIN","3110","6","Financial Management I","24%","27%","29%","9%","2%","0%","0%","9%","Harris, Joshua W",""
"FIN","3110","102","Financial Management I (HON)","60%","20%","20%","0%","0%","0%","0%","0%","Wolf, Jack G.","H"
"FIN","3120","1","Financial Management II","15%","27%","41%","10%","5%","0%","0%","2%","Intintoli, Vincent James",""
"FIN","3120","2","Financial Management II","16%","33%","31%","9%","7%","0%","0%","4%","Intintoli, Vincent James",""
"FIN","3120","3","Financial Management II","33%","30%","27%","6%","0%","0%","0%","3%","Zykaj, Blerina",""
"FIN","3120","4","Financial Management II","17%","24%","22%","22%","7%","0%","0%","9%","Xu, Weike",""
"FIN","3120","5","Financial Management II","10%","44%","32%","12%","2%","0%","0%","0%","Xu, Weike",""
"FIN","3120","101","Financial Mgt II (HON)","57%","43%","0%","0%","0%","0%","0%","0%","Intintoli, Vincent James","H"
"FIN","3120","103","Financial Mgt II (HON)","71%","29%","0%","0%","0%","0%","0%","0%","Zykaj, Blerina","H"
"FIN","4010","1","Corporate Financial Analysis","54%","38%","8%","0%","0%","0%","0%","0%","Lockhart, George Brandon",""
"FIN","4020","1","Corporate Valuation","11%","34%","34%","14%","0%","0%","0%","7%","Morgan, Angela G.",""
"FIN","4020","101","Corporate Valuation (HON)","60%","40%","0%","0%","0%","0%","0%","0%","Morgan, Angela G.","H"
"FIN","4050","1","Portfolio Management & Theory","7%","24%","36%","11%","0%","0%","0%","22%","Alexander, John C",""
"FIN","4060","1","Derivatives Analysis","17%","51%","17%","3%","6%","0%","0%","6%","Zykaj, Blerina",""
"FIN","4110","1","Int Fin Mgt","34%","51%","15%","0%","0%","0%","0%","0%","DeVault, Luke Asher",""
"FIN","4110","2","Int Fin Mgt","58%","27%","10%","2%","2%","0%","0%","0%","DeVault, Luke Asher",""
"FIN","4980","2","CI in Finance: CFA","86%","0%","0%","0%","0%","0%","0%","14%","Wolf, Jack G.",""
"FIN","4980","4","CI in Finance: SIE","90%","0%","0%","0%","0%","0%","0%","10%","Harris, Joshua W",""
"FIN","4980","5","CI in Finance: AI","86%","0%","14%","0%","0%","0%","0%","0%","Shen, Yannan",""
"FIN","4980","6","CI in Finance: Machine Learnin","86%","0%","14%","0%","0%","0%","0%","0%","Shen, Yannan",""
"FNR","2040","1","Soil Information Systems","85%","10%","0%","2%","0%","0%","0%","3%","Mikhailova, Elena",""
"FNR","4700","5","Landscape Ecology / Appalachia","83%","0%","0%","17%","0%","0%","0%","0%","Barrett, Russell K",""
"FNR","4700","10","Kennedy Waterfowl & Wetlands","39%","50%","11%","0%","0%","0%","0%","0%","Kaminski, Richard Marvin",""
"FNR","4700","26","Stream Fish Mercury Dynamics","83%","0%","0%","0%","0%","0%","0%","17%","Farmer, Troy Mason",""
"FNR","4700","44","Alligator Ecology","67%","33%","0%","0%","0%","0%","0%","0%","Jachowski, Catherine Michelle",""
"","","","","","","","","","","","","Bodinof",""
"FNR","4700","129","GIS & SIS Applications","78%","22%","0%","0%","0%","0%","0%","0%","Post, Christopher J.",""
"FNR","4990","1","Natural Resources Seminar","55%","38%","3%","0%","3%","0%","0%","0%","Guynn, Susan Talley",""
"FOR","2050","1","Dendrology","17%","42%","8%","4%","13%","0%","0%","17%","Hagan, Donald L",""
"FOR","2050","2","Dendrology","45%","21%","9%","9%","6%","0%","0%","9%","Hagan, Donald L",""
"FOR","2050","3","Dendrology","19%","13%","28%","19%","9%","0%","0%","13%","Hagan, Donald L",""
"FOR","2210","1","Forest Biology","18%","46%","22%","4%","4%","0%","0%","7%","Hartshorn, Jessica Ann",""
"FOR","3020","1","Forest Biometrics","38%","54%","5%","0%","0%","0%","0%","3%","Ritter, Brian A",""
"FOR","3040","1","Forest Resource Economics","67%","23%","5%","5%","0%","0%","0%","0%","Khanal, Puskar",""
"FOR","3410","1","Wood Procure Pract","61%","30%","6%","3%","0%","0%","0%","0%","Hiesl, Patrick",""
"FOR","4100","1","Harvesting Processes","54%","35%","12%","0%","0%","0%","0%","0%","Hiesl, Patrick",""
"FOR","4130","1","Integrated Forest Pest Mgt","57%","37%","6%","0%","0%","0%","0%","0%","Hartshorn, Jessica Ann",""
"FOR","4150","1","Forest Wildlife Managment","92%","8%","0%","0%","0%","0%","0%","0%","Yarrow, Greg K",""
"FOR","4160","1","Forest Policy and Admin","41%","32%","24%","2%","0%","0%","0%","0%","Straka, Thomas J",""
"FOR","4170","1","Forest Resource Mgt & Regulatn","44%","56%","0%","0%","0%","0%","0%","0%","Khanal, Puskar",""
"FOR","4340","1","GIS for Natural Resources","63%","31%","4%","0%","0%","0%","0%","2%","Post, Christopher J.",""
"FR","1010","1","Elementary French","0%","45%","27%","18%","0%","0%","0%","9%","Salces Y Nedeo, Anne Carole",""
"FR","1010","2","Elementary French","29%","47%","18%","6%","0%","0%","0%","0%","Salces Y Nedeo, Anne Carole",""
"FR","1010","3","Elementary French","38%","19%","13%","6%","13%","0%","0%","13%","Salces Y Nedeo, Anne Carole",""
"FR","1020","1","Elementary French","62%","31%","8%","0%","0%","0%","0%","0%","Sawyer, Amy Lyn Griffin",""
"FR","1020","2","Elementary French","63%","38%","0%","0%","0%","0%","0%","0%","Sawyer, Amy Lyn Griffin",""
"FR","1020","3","Elementary French","21%","43%","14%","7%","7%","0%","0%","7%","Salces Y Nedeo, Anne Carole",""
"FR","2010","1","Intermediate French","84%","16%","0%","0%","0%","0%","0%","0%","Sawyer, Amy Lyn Griffin",""
"FR","2010","2","Intermediate French","0%","73%","13%","7%","7%","0%","0%","0%","Widgren, Kenneth David",""
"FR","2010","3","Intermediate French","58%","42%","0%","0%","0%","0%","0%","0%","De Tholozany, Pauline",""
"FR","2020","1","Intermediate French","89%","11%","0%","0%","0%","0%","0%","0%","Sawyer, Amy Lyn Griffin",""
"FR","2020","2","Intermediate French","65%","29%","0%","0%","0%","0%","0%","6%","Peebles, Kelly Digby",""
"FR","2020","4","Intermediate French","20%","47%","20%","13%","0%","0%","0%","0%","Widgren, Kenneth David",""
"FR","3000","1","Survey of French Lit","67%","28%","0%","6%","0%","0%","0%","0%","De Tholozany, Pauline",""
"FR","3050","1","Int Fr Con & Comp I","69%","31%","0%","0%","0%","0%","0%","0%","Widgren, Kenneth David",""
"FR","3050","2","Int Fr Con & Comp I","54%","31%","8%","0%","0%","0%","0%","8%","Salces Y Nedeo, Anne Carole",""
"FR","3070","1","French Civilization","60%","27%","0%","7%","0%","0%","0%","7%","Touya, Eric R",""
"FR","4120","1","Fr & Francoph Cinema","67%","33%","0%","0%","0%","0%","0%","0%","Mai, Joseph H",""
"GC","1020","1","Computer Art & CAD Foundations","47%","35%","7%","2%","8%","0%","0%","1%","Jones, Carol D",""
"GC","1040","1","Graphic Communications I","63%","19%","9%","0%","9%","0%","0%","0%","Fox, Michelle Suki Bost",""
"GC","2070","1","Graphic Communications II","64%","28%","6%","2%","0%","0%","0%","0%","Weiss, Charles Tabor",""
"GC","3400","1","Digital Imaging and eMedia","35%","44%","15%","2%","2%","0%","0%","2%","Walker, Erica Black",""
"GC","3460","1","Ink and Substrates","63%","32%","2%","2%","0%","0%","0%","0%","Chang, Shu",""
"GC","4060","1","Package and Specialty Printing","48%","50%","3%","0%","0%","0%","0%","0%","Cox, Kern T",""
"GC","4400","1","Commercial Printing","44%","54%","2%","0%","0%","0%","0%","0%","Weisenmiller, Eric M.",""
"GC","4440","1","Current Dev/Trends in Gr Comm","42%","48%","9%","0%","0%","0%","0%","0%","O'Hara, Liam Henry",""
"GC","4800","1","Senior Seminar in GC","75%","21%","4%","0%","0%","0%","0%","0%","Tonkin, Charles Edward",""
"GC","4900","6","GC-UX & Web Design","77%","15%","0%","0%","0%","0%","0%","8%","Walker, Erica Black",""
"GC","4900","8","Strat Messaging in Social Age","93%","7%","0%","0%","0%","0%","0%","0%","Robertson, Nigel F",""
"GC","4900","10","EC: Concept & Storytelling","95%","5%","0%","0%","0%","0%","0%","0%","Connaughton, Brian T",""
"GC","4900","16","GC Visual Design & Art Direct","75%","6%","13%","0%","0%","0%","0%","6%","Walker, Erica Black",""
"GEN","1030","1","Careers in Bioch/Gen","81%","16%","2%","0%","0%","0%","0%","1%","Thames, Joseph Paul",""
"GEN","3000","1","Fundamental Genetics","47%","24%","16%","5%","3%","0%","0%","5%","Oliveira, Marcos Tulio",""
"GEN","3000","2","Fundamental Genetics","43%","32%","13%","4%","4%","0%","0%","4%","Oliveira, Marcos Tulio",""
"GEN","3020","1","Molecular & General Genetics","26%","41%","23%","5%","2%","0%","0%","4%","Tsai, Kate Leanne Willingha",""
"GEN","3020","2","Molec & General Genetics (HON)","58%","42%","0%","0%","0%","0%","0%","0%","Tsai, Kate Leanne Willingha","H"
"GEN","4100","1","Population & Quant Genetics","71%","27%","2%","0%","0%","0%","0%","0%","Kanapeckas Metris, Kimberly",""
"","","","","","","","","","","","","Lynn",""
"GEN","4110","1","Population & Quant Gen Lab","88%","6%","6%","0%","0%","0%","0%","0%","Kanapeckas Metris, Kimberly",""
"","","","","","","","","","","","","Lynn",""
"GEN","4110","2","Population & Quant Gen Lab","88%","0%","6%","0%","0%","0%","0%","6%","Kanapeckas Metris, Kimberly",""
"","","","","","","","","","","","","Lynn",""
"GEN","4110","4","Population & Quant Gen Lab","75%","13%","6%","6%","0%","0%","0%","0%","Kanapeckas Metris, Kimberly",""
"","","","","","","","","","","","","Lynn",""
"GEN","4400","1","Bioinformatics","74%","16%","2%","0%","2%","0%","0%","5%","Feltus, Frank Alexander",""
"GEN","4400","2","Bioinformatics (HON)","91%","9%","0%","0%","0%","0%","0%","0%","Feltus, Frank Alexander","H"
"GEN","4500","1","Comparative Genetics","21%","53%","21%","2%","0%","0%","0%","2%","Clark, Leigh Anne",""
"GEN","4500","2","Comparative Genetics (HON)","45%","45%","9%","0%","0%","0%","0%","0%","Clark, Leigh Anne","H"
"GEN","4900","1","Epigenetics","56%","22%","11%","0%","0%","0%","0%","11%","Sekhon, Rajandeep Singh",""
"GEN","4900","20","GB Prof Development","91%","9%","0%","0%","0%","0%","0%","0%","Starr-Moss, Alison Nicole",""
"GEN","4930","1","Senior Seminar","92%","8%","0%","0%","0%","0%","0%","0%","Liang, Haiying",""
"GEN","4930","2","Senior Seminar","91%","0%","0%","0%","0%","0%","0%","9%","Luo, Hong",""
"GEOG","1010","1","Intro to Geography","39%","39%","13%","3%","0%","0%","0%","5%","Smith, Christa A.",""
"GEOG","1030","1","World Regional Geography","27%","48%","15%","6%","3%","0%","0%","2%","Terry, William Church",""
"GEOG","1030","2","World Regional Geography","35%","25%","23%","5%","8%","0%","0%","5%","Terry, William Church",""
"GEOL","1010","1","Physical Geology","27%","30%","20%","12%","6%","0%","0%","5%","Coulson, Alan B",""
"GEOL","1010","2","Physical Geology","32%","31%","21%","8%","5%","0%","0%","3%","Coulson, Alan B",""
"GEOL","1010","3","Physical Geology","43%","34%","19%","4%","0%","0%","0%","0%","Fidler, Mary Katherine",""
"GEOL","1010","4","Physical Geology","49%","24%","20%","2%","4%","0%","0%","0%","Fidler, Mary Katherine",""
"GEOL","1010","5","Physical Geology","56%","21%","17%","2%","2%","0%","0%","2%","Lazar, Kelly Best",""
"GEOL","1030","1","Physical Geol Lab","27%","41%","14%","5%","5%","0%","0%","9%","Scribner, Emily Don",""
"GEOL","1030","2","Physical Geol Lab","58%","29%","8%","0%","0%","0%","0%","4%","Coulson, Alan B",""
"GEOL","1030","3","Physical Geol Lab","42%","42%","8%","0%","4%","0%","0%","4%","Coulson, Alan B",""
"GEOL","1030","4","Physical Geol Lab","71%","21%","4%","0%","0%","0%","0%","4%","Coulson, Alan B",""
"GEOL","1030","5","Physical Geol Lab","62%","33%","5%","0%","0%","0%","0%","0%","Coulson, Alan B",""
"GEOL","1030","6","Physical Geol Lab","54%","33%","0%","4%","0%","0%","0%","8%","Coulson, Alan B",""
"GEOL","1030","7","Physical Geol Lab","75%","21%","4%","0%","0%","0%","0%","0%","Coulson, Alan B",""
"GEOL","1030","8","Physical Geol Lab","50%","36%","0%","9%","0%","0%","0%","5%","Coulson, Alan B",""
"GEOL","1030","9","Physical Geol Lab","36%","41%","9%","5%","9%","0%","0%","0%","Coulson, Alan B",""
"GEOL","1030","10","Physical Geol Lab","22%","48%","13%","0%","4%","0%","0%","13%","Scribner, Emily Don",""
"GEOL","1030","11","Physical Geol Lab","67%","17%","4%","0%","0%","0%","0%","13%","Coulson, Alan B",""
"GEOL","1030","12","Physical Geol Lab","72%","28%","0%","0%","0%","0%","0%","0%","Coulson, Alan B",""
"GEOL","1030","13","Physical Geol Lab","45%","41%","9%","0%","5%","0%","0%","0%","Coulson, Alan B",""
"GEOL","1030","14","Physical Geol Lab","47%","27%","20%","0%","7%","0%","0%","0%","Coulson, Alan B",""
"GEOL","1030","15","Physical Geol Lab","83%","17%","0%","0%","0%","0%","0%","0%","Coulson, Alan B",""
"GEOL","1030","16","Physical Geol Lab","54%","38%","8%","0%","0%","0%","0%","0%","Coulson, Alan B",""
"GEOL","1030","17","Physical Geol Lab","57%","26%","4%","0%","0%","0%","0%","13%","Coulson, Alan B",""
"GEOL","1120","1","Earth Resources","36%","40%","18%","4%","2%","0%","0%","0%","Scribner, Emily Don",""
"GEOL","1140","1","Earth Resources Lab","65%","22%","8%","3%","3%","0%","0%","0%","Scribner, Emily Don",""
"GEOL","2700","1","Sustainable Water","86%","14%","0%","0%","0%","0%","0%","0%","Drapcho, Caye Marie",""
"GEOL","3000","1","Environmental Geology","18%","36%","32%","5%","5%","0%","0%","5%","Coulson, Alan B",""
"GEOL","4500","1","Paleoclimate Change","62%","31%","0%","0%","0%","0%","0%","8%","Pullen, Alexander Thomas",""
"GEOL","4910","1","Research Synthesis I","64%","21%","14%","0%","0%","0%","0%","0%","Coulson, Alan B",""
"GEOL","7900","501","Biogeography And Geology of SC","40%","60%","0%","0%","0%","0%","0%","0%","Wagner, John Robert",""
"GER","1010","1","Elementary German","53%","32%","5%","0%","0%","0%","0%","11%","King, Oswald Harris",""
"GER","1010","2","Elementary German","67%","22%","6%","0%","0%","0%","0%","6%","King, Oswald Harris",""
"GER","1020","2","Elementary German","58%","17%","8%","0%","0%","0%","0%","17%","Ferrell, J Lee",""
"GER","2010","1","Intermediate German","22%","39%","28%","6%","0%","0%","0%","6%","Schmidt, Johannes",""
"GER","2020","1","Intermediate German","14%","43%","29%","0%","0%","0%","0%","14%","Stoicea, Gabriela",""
